tmdb_id,title,year,native_4k,mastering,hdr,dolby_vision,audio,tmdb_rating,cn_title,genre,date_added,has_local,emby_url
16136,Juice,1992,1,Native 4K,HDR10+,Dolby Vision,5.1 DTS-HD-MA,7.2,哈雷兄弟,犯罪/剧情/惊悚,,0,
11838,Ju-on: The Grudge,2002,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.8,咒怨,恐怖,,0,
889737,Joker: Folie à Deux,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.4,小丑2: 双重妄想,剧情/犯罪/惊悚,2026-09-11,0,
475557,Joker,2020,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.1,小丑,犯罪/惊悚/剧情,2025-03-23,0,
515001,Jojo Rabbit,2019,0,Upscaled 4K,HDR,5.1 DTS-HD-MA,,8.0,乔乔的异想世界,喜剧/战争/剧情,2025-03-23,0,
505,Johnny Handsome,1989,1,Native 4K,HDR10,Dolby Vision,TBC,6.3,玉面煞星,犯罪/剧情/惊悚,,0,
458156,John Wick: ​Chapter 3 - Parabellum,2019,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,疾速追杀3,动作/惊悚/犯罪,,0,
324552,John Wick: ​Chapter 2,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,疾速追杀2,动作/惊悚/犯罪,,0,
603692,John Wick: Chapter 4,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,疾速追杀4,动作/惊悚/犯罪,,0,
245891,John Wick,2014,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,疾速追杀,动作/惊悚,2026-09-11,0,
63510,"Jo Jo Dancer, Your Life Is Calling",1986,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.5,巨星重生记,剧情/喜剧/奇幻,,0,
1355271,Jimmy and Stiggs,2024,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.9,吉米和斯蒂格,恐怖/科幻,,0,
820,JFK,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.6,刺杀肯尼迪,剧情/惊悚/历史,,0,
12545,Jesus Christ Superstar,1973,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,耶稣基督万世巨星,剧情/历史,,0,
9390,Jerry Maguire,1996,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.0,甜心先生,喜剧/剧情/爱情,,0,
580,Jaws: The Revenge,1987,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,4.1,大白鲨4,冒险/惊悚/恐怖,2025-03-23,0,
17692,Jaws 3,1983,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,4.5,大白鲨3,惊悚/恐怖,,0,
579,Jaws 2,1978,1,Native 4K,HDR10,2.0 DTS-HD MA,,6.0,大白鲨2,恐怖/惊悚,,0,
578,Jaws,1975,1,Native 4K,HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,大白鲨,恐怖/惊悚/冒险,,0,
11470,Jason X,2001,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,4.9,十三号星期五10：杰森在太空,恐怖/科幻,,0,
10285,Jason Goes to Hell: The Final Friday,1993,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,4.6,十三号星期五9：杰森下地狱,恐怖/惊悚,,0,
324668,Jason Bourne,2016,1,Native 4K,HDR10,"DTS:X, 7.1 DTS-HD-MA",,6.4,谍影重重5,动作/冒险/惊悚,2026-03-27,0,
25,Jarhead,2005,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,锅盖头,剧情/战争,,0,
2291,Jacob's Ladder,1990,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.4,异世浮生,剧情/悬疑/恐怖,,0,
184,Jackie Brown,1997,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.4,危险关系,犯罪/剧情/惊悚,,0,
39856,Jack the Ripper,1976,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,暴行开膛手杰克,恐怖/剧情/犯罪,,0,
474350,IT: Chapter Two,2019,0,Upscaled 4K,HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,小丑回魂2,恐怖/惊悚/剧情,2026-09-12,0,
1585,It's a Wonderful Life,1946,1,Native 4K,HDR10,Dolby Vision,Dolby True-HD 2.0 Mono,8.3,生活多美好,剧情/家庭/奇幻,,0,
1456349,It Was Just an Accident,2025,1,Native 4K,TBC,5.1 DTS-HD MA,,7.2,普通事故,剧情/惊悚/犯罪/悬疑,,0,
3078,It Happened One Night,1934,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.8,一夜风流,喜剧/爱情,,0,
19483,It Came from Outer Space,1953,1,Native 4K,HDR10,3.0 DTS-HD MA,,6.3,宇宙访客,科幻/恐怖,,0,
346364,IT,2017,0,Upscaled 4K,HDR,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,小丑回魂,恐怖/惊悚/剧情,,0,
399174,Isle of Dogs,2018,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.8,犬之岛,冒险/喜剧/动画,2026-09-11,0,
1140498,Is This Thing On?,2025,1,Native 4K,Dolby Vision,"Dolby Atmos, True-HD 7.1",Iron Man 3,6.6,开麦了吗？,喜剧/剧情/爱情,,0,
10138,Iron Man 2,2010,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",Iron Man,6.9,钢铁侠2,冒险/动作/科幻,2026-03-29,0,
1628071,Ip Man: Kung Fu Legend,2026,0,Upscaled 4K,HDR10,Dolby Vision,TBC,6.5,宗师叶问2,动作,,0,
449924,Ip Man 4: The Finale,2020,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,叶问4：完结篇,动作/历史/剧情,,0,
365222,Ip Man 3,2015,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,叶问3,动作/剧情/历史,,0,
37472,Ip Man 2,2010,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.5,叶问2,动作/历史/剧情,,0,
14756,Ip Man,2008,0,Upscaled 4K,HDR10,Dolby Vision,Dolby Atmos,7.8,叶问,剧情/动作/历史,,0,
66099,INXS: Live Baby Live,1991,1,Native 4K,HDR10,Dolby Atmos,,7.5,INXS乐队：Live Baby Live 演唱会（温布利现场）,音乐,,0,
11850,Invasion of the Body Snatchers,1978,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,7.2,人体异形,科幻/恐怖,,0,
628,Interview with the Vampire,1994,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,夜访吸血鬼,恐怖/剧情/奇幻,,0,
157336,Interstellar,2014,1,Native 4K,HDR,5.1 DTS-HD-MA,,8.5,星际穿越,冒险/剧情/科幻,2025-03-23,0,
150540,Inside Out,2015,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.9,头脑特工队,动画/家庭/冒险/剧情/喜剧,2025-03-23,0,
64548,Inquisition,1978,1,Native 4K,TBC,LPCM Mono,,5.5,宗教裁判所,恐怖,,0,
2614,Innerspace,1987,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,惊异大奇航,动作/喜剧/科幻,,0,
831405,Injustice,2021,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,7.3,不义联盟：人间之神,动画/科幻/奇幻/动作,,0,
16869,Inglourious Basterds,2009,0,Upscaled 4K,HDR10+,5.1 DTS-HD-MA,,8.2,无耻混蛋,剧情/惊悚/战争,2025-03-23,0,
581726,Infinite,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,无限,科幻/动作/冒险,,0,
207932,Inferno,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.1,但丁密码,悬疑/惊悚/动作,,0,
87,Indiana Jones and the Temple of Doom,1984,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,夺宝奇兵2：魔域奇兵,冒险/动作,,0,
89,Indiana Jones and the Last Crusade,1989,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,夺宝奇兵3：圣战奇兵,冒险/动作,,0,
217,Indiana Jones and the Kingdom of the Crystal,2008,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.0,夺宝奇兵4：水晶头骨王国,冒险/动作,,0,
335977,Indiana Jones and the Dial of Destiny,2023,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,夺宝奇兵5：命运转盘,冒险/动作,,0,
47933,Independence Day: Resurgence,2016,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",Independence Day,5.4,独立日2：卷土重来,动作/冒险/科幻,,0,
4478,Indecent Proposal,1993,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,6.4,桃色交易,爱情/剧情,,0,
27205,Inception,2010,1,Native 4K,HDR10,5.1 DTS-HD MA,,8.4,盗梦空间,动作/科幻/冒险,2025-03-23,0,
46738,Incendies,2010,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.1,焦土之城,剧情/战争/悬疑,2026-05-04,0,
2654,In the Mouth of Madness,1994,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.2,战栗黑洞,恐怖/悬疑/剧情/惊悚/奇幻,2026-09-11,0,
843,In the Mood for Love,2000,1,Native 4K,5.1 DTS-HD-MA,In the Line of Fire,Legacy,8.1,花样年华,剧情/爱情,,0,
467909,In The Heights,2021,1,Native 4K,HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,身在高地,剧情/爱情,,0,
10633,In the Heat of the Night,1967,1,Native 4K,DTS-HD MA 2.0 Mono,In the Heart of the Sea,Legacy,7.7,炎热的夜晚,犯罪/剧情/悬疑/惊悚,,0,
8321,In Bruges,2008,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.5,杀手没有假期,喜剧/剧情/犯罪,,0,
20850,Ilsa: She Wolf of the SS,1975,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.0,纳粹女魔头之残酷疯淫所,惊悚/战争/恐怖,,0,
28656,"Ilsa, The Wicked Warden",1977,1,Native 4K,TBC,2.0 DTS-HD MA,,4.8,纳粹女魔头之病房狂魔,恐怖/剧情,,0,
28746,"Ilsa, The Tigress of Siberia",1977,1,Native 4K,HDR10,2.0 DTS-HD MA,,4.9,纳粹女魔头之西伯利亚母虎,,,0,
7392,"Ilsa, Harem Keeper of the Oil Sheiks",1976,1,Native 4K,HDR10,2.0 DTS-HD MA,,4.9,纳粹女魔头之后宫总管,,,0,
1268109,If I Stay,2024,0,Upscaled 4K,HDR,,,8.0,Si Pudiera Quedarme,,,0,
639720,IF,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,神秘友友,,,0,
2832,Identity,2003,1,Native 4K,HDR10,Dolby Vision,TBC,7.2,致命ID,,,0,
44470,Ice Cream Man,1995,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,5.5,冰淇淋人,,,0,
37184,"I, the Jury",1953,1,Native 4K,HDR10,,,5.9,我，陪审员,,,0,
17006,I'm Gonna Git You Sucka,1988,1,Native 4K,HDR10,Dolby Vision,TBC,6.4,黑超出更,,,0,
3600,I Still Know What You Did Last Summer,1998,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.4,我仍然知道你去年夏天干了什么,,,0,
78166,I Love Maria,1988,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.4,铁甲无敌玛利亚,,,0,
1227877,I Love Boosters,2026,1,Native 4K,TBC,TBC,TBC,6.2,贼爱时尚,,,0,
56137,I Know Where I'm Going!,1945,1,Native 4K,TBC,LPCM Mono,,7.1,我走我路,,,0,
1083433,I Know What You Did Last Summer,2025,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.6,我知道你去年夏天干了什么,,,0,
3597,I Know What You Did Last Summer,1997,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.0,我知道你去年夏天干了什么,,,0,
32015,I Am Cuba,1964,1,Native 4K,TBC,LPCM Mono,,7.9,我是古巴,,,0,
540901,Hustlers,2019,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,舞女大盗,,,0,
376570,Hush,2016,1,Native 4K,HDR10,TBC,,6.7,无声夜,,,0,
39932,Hunter's Blood,1986,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.6,猎人之血,,,0,
64992,Human Lanterns,1982,1,Native 4K,HDR10,Dolby Vision,DTS-HD Master Audio Mono,6.1,人皮灯笼,,,0,
1927,Hulk,2003,1,Native 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,5.6,绿巨人浩克,,,0,
24748,Hud,1963,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.2,原野铁汉,,,0,
8293,Howards End,1992,1,Native 4K,TBC,5.1 DTS-HD MA,,7.0,霍华德庄园,,,0,
10658,Howard the Duck,1986,1,Native 4K,HDR10,"DTS:X, DTS-HD MA 7.1",,5.5,天降神兵,,,0,
166428,How to Train Your Dragon: The Hidden World,2019,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.8,驯龙高手3,,,0,
82702,How To Train Your Dragon 2,2014,0,Upscaled 4K,HDR,"DTS: X, 7.1 DTS HD-MA",,7.7,驯龙高手2,,2026-09-11,0,
1087192,How to Train Your Dragon,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,新·驯龙高手,,2026-09-11,0,
10191,How To Train Your Dragon,2010,0,Upscaled 4K,"DTS: X, 7.1 DTS HD-MA",,,7.9,驯龙高手,,2026-09-11,0,
467905,How to Make a Killing,2026,0,TBC,TBC,TBC,How to be Single,7.0,如何大赚一笔,,2026-07-06,0,
8871,How the Grinch Stole Christmas,2000,1,Native 4K,HDR,"DTS:X, DTS-HD MA 7.1",,6.8,圣诞怪杰,,2026-09-11,0,
16094,House Party,1990,1,Native 4K,HDR10,Dolby Vision,4.0 DTS-HD MA,6.4,家庭派对,,,0,
28679,House on the Edge of the Park,1980,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.9,公园旁的凶屋,,,0,
2662,House of 1000 Corpses,2003,0,TBC,HDR10,TBC,Hotel Transylvania 3: Summer Vacation,6.2,千尸屋,,,0,
4638,Hot Fuzz,2007,0,Upscaled 4K,HDR10+,"DTS:X, DTS-HD MA 7.1",Hostiles (with stunning 2K upscales),7.6,热血警探,,,0,
384680,Hostiles,2017,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.0,敌对分子,,,0,
932086,Horizon: An American Saga - Chapter 1,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,地平线,,2026-09-11,0,
1327819,Hoppers,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.1,河狸变身计划,,2026-09-19,0,
879,Hook,1991,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.8,铁钩船长,,,0,
771,Home Alone,1990,1,Native 4K,HDR10,5.1 DTS-HD-MA,,7.5,小鬼当家,,,0,
13485,Holiday Inn,1942,1,Native 4K,HDR10,2.0 DTS-HD MA,,7.1,假日旅馆,,,0,
14604,Hold That Ghost,1941,1,Native 4K,HDR10,2.0 DTS-HD MA,,6.8,两傻怪屋捉妖记,,,0,
1430077,Hokum,2026,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.9,幽旅巫咒,,2026-07-30,0,
10439,Hocus Pocus,1993,1,Native 4K,HDR10,5.1 DTS-HD-MA,Hitman: Agent 47,7.0,女巫也疯狂,,,0,
522931,Hitman's Wife's Bodyguard,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,王牌保镖2,,,0,
986097,Him,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.6,他,,,0,
8009,Highlander,1986,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.9,高地人,,,0,
1242434,Highest 2 Lowest,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.5,天国与地狱,,,0,
11901,High Plains Drifter,1973,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,7.3,荒野浪子,,,0,
12493,High and Low,1963,1,Native 4K,SDR,4.0 DTS-HD MA,,8.4,天国与地狱,,,0,
68964,Hide and Go Shriek,1988,1,Native 4K,HDR10,Dolby Vision,TBC,5.0,家具城惊魂夜,,,0,
42589,"Hi, Mom!",1970,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA Mono,6.2,嗨，妈妈！,,,0,
1138194,Heretic,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,异教徒,,,0,
493922,Hereditary,2018,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.3,遗传厄运,,2026-09-11,0,
8766,Hellraiser: Bloodline,1996,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.3,养鬼吃人4：血统,,,0,
1087822,Hellboy: The Crooked Man,2024,0,TBC,TBC,TBC,,5.1,地狱男爵：歪曲人,,,0,
11253,Hellboy II: The Golden Army,2008,0,Upscaled 4K,HDR10,"DTS:X, DTS-HD MA 7.1",Hellboy Animated,6.8,地狱男爵2：黄金军团,,,0,
1487,Hellboy,2019,1,Native 4K,HDR & HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,地狱男爵,,,0,
1487,Hellboy,2004,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.7,地狱男爵,,,0,
22301,Hell's Angels,1930,1,Native 4K,TBC,LPCM Mono,,6.6,地狱天使,,,0,
338766,Hell Or High Water,2016,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,7.3,赴汤蹈火,,2026-09-11,0,
429476,Hell Fest,2018,0,Upscaled 4K,HDR10,Dolby Vision,"DTS: X, 7.1 DTS-HD MA",5.7,地狱游乐园,,,0,
11827,Heavy Metal,1981,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.5,宇宙奇趣录,,,0,
2640,Heathers,1989,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.3,希德姐妹帮,,,0,
949,Heat,1995,1,Native 4K,HDR09,5.1 DTS-HD MA,,7.9,盗火线,,2026-09-11,0,
4539,Hearts of Darkness,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.9,黑暗之心,,,0,
11787,Harvey,1950,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.7,我的朋友叫哈维,,,0,
767,Harry Potter and the Half Blood Prince,2009,0,Upscaled 4K,HDR09,"DTS:X, 7.1 DTS-HD MA",Harry Potter and the Goblet of Fire,7.7,哈利·波特与混血王子,,2025-03-23,0,
12444,Harry Potter and the Deathly Hallows Part 1,2010,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",Harry Potter and the Chamber of Secrets,7.7,哈利·波特与死亡圣器（上）,,2025-03-23,0,
8989,Harry and the Hendersons,1987,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.1,大脚哈利,,,0,
33324,Harlan County USA,1976,1,Native 4K,TBC,TBC,"LPCM Mono (48kHz, 24-bit)",7.6,美国哈兰县,,,0,
2019,Hard Target,1993,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.5,终极标靶,,,0,
11782,Hard Boiled,1992,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.5,辣手神探,,,0,
30519,Happy Hell Night,1992,1,Native 4K,HDR10,Dolby Vision,TBC,4.9,幸运地狱夜,,,0,
512196,Happy Death Day 2U,2019,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,忌日快乐2,,,0,
440021,Happy Death Day,2017,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.7,忌日快乐,,,0,
60304,Hansel & Gretel: Witch Hunters,2013,0,Upscaled 4K,HDR,Dolby Vision,Dolby True-HD 5.1,6.1,韩赛尔与格蕾特：女巫猎人,,2026-09-11,0,
4929,Hang 'Em High,1968,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.9,吊人索,,,0,
8960,Hancock,2008,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.4,全民超人汉考克,,,0,
858024,Hamnet,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,哈姆奈特,,2026-08-28,0,
556574,Hamilton,2020,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,汉密尔顿,,,0,
610253,Halloween Kills,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,月光光心慌慌：杀戮,,,0,
10676,Halloween III: Season of the Witch,1982,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.3,月光光心慌慌3：女巫季节,,,0,
11281,Halloween II,1981,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,月光光心慌慌2,,,0,
11675,Halloween H20: Twenty Years Later,1998,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,月光光心慌慌7：20年之后,,,0,
616820,Halloween Ends,2022,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.0,月光光心慌慌：终结,,,0,
11361,Halloween 5: The Revenge of Michael Myers,1989,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.3,月光光心慌慌5：迈克尔的复仇,,,0,
11357,Halloween 4: The Return of Michael Myers,1988,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.2,月光光心慌慌4：迈克尔的回归,,,0,
948,Halloween,1978,1,Native 4K,HDR10,Dolby Vision,"DTS: X, 7.1 DTS-HD HR",7.6,月光光心慌慌,,2025-03-23,0,
11054,Hairspray,1988,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.8,发胶,,,0,
95114,Hack-O-Lantern,1988,1,Native 4K,HDR10,LPCM 2.0,,5.0,万圣节恐怖夜,,,0,
28671,Habit,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.6,习性,,,0,
23452,Gurren Lagann The Movie: The Lights in the Sky are Stars,2009,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.9,天元突破红莲螺岩 剧场版 螺岩篇,,,0,
447365,Guardians of the Galaxy Vol. 3,2023,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.9,银河护卫队3,,2025-03-23,0,
283995,Guardians of the Galaxy Vol. 2,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",Guardians of the Galaxy,7.6,银河护卫队2,,2025-03-23,0,
11688,Groove,2000,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.6,变身国王,,,0,
927,Gremlins,1984,1,Native 4K,HDR10,DTS-HD MA 5.1,,7.1,小精灵,,,0,
840464,Greenland 2: Migration,2026,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.4,末日逃生2：迁移,,,0,
524047,Greenland,2020,1,Native 4K,HDR10,7.1 DTS-HD MA,,7.1,末日逃生,,2025-03-23,0,
490132,Green Book,2018,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,8.2,绿皮书,,2025-03-23,0,
621,Grease,1978,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,7.4,油脂,,,0,
980489,Gran Turismo,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,GT赛车：极速狂飙,,2025-03-23,0,
769,GoodFellas,1990,1,Native 4K,HDR,5.1 DTS-HD MA,,8.5,好家伙,,2026-04-12,0,
1119449,"Good Luck, Have Fun, Don't Die",2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,团战之夜,,,0,
1114967,Good Fortune,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,好运连连,,,0,
1381027,Good Boy,2025,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.3,恶徒,,,0,
770,Gone with the Wind,1939,1,Native 4K,HDR10,Dolby Vision,TBC,7.9,乱世佳人,,,0,
658,Goldfinger,1964,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,007：金手指,,,0,
823464,Godzilla x Kong: The New Empire,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,哥斯拉大战金刚2：帝国崛起,,2025-03-23,0,
399566,Godzilla vs. Kong,2021,1,Native 4K,HDR & HDR10+,Dolby Vision,"Dolby Atmos, TrueHD 7.1",7.5,哥斯拉大战金刚,,2025-03-23,0,
940721,Godzilla Minus One,2023,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,哥斯拉-1.0,,,0,
373571,Godzilla King of Monsters,2019,0,Upscaled 4K,HDR & HDR10+,Dolby Vision,"Dolby Atmos, TrueHD 7.1",6.7,哥斯拉2：怪兽之王,,2025-03-23,0,
124905,Godzilla,2014,0,Upscaled 4K,HDR10,"Dolby Atmos, TrueHD 7.1",,6.4,哥斯拉,,2026-03-15,0,
929,Godzilla,1998,1,Native 4K,HDR,"Dolby Atmos, TrueHD 7.1",,5.7,哥斯拉,,2026-09-11,0,
205584,Gods of Egypt,2016,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,5.7,神战：权力之眼,,,0,
1297842,GOAT,2026,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.1,奇迹梦之队,,,0,
9430,Go,1999,1,Native 4K,HDR10,Dolby Vision,TBC,7.0,狗男女,,,0,
9665,Glory,1989,1,Native 4K,HDR10,"Dolby Atmos, TrueHD 7.1",,7.5,光荣战役,,,0,
450465,Glass,2019,1,Native 4K,HDR,"Dolby Atmos, TrueHD 7.1",,6.7,玻璃先生,,2026-09-11,0,
558449,Gladiator II,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,角斗士2,,2026-05-17,0,
98,Gladiator,2000,1,Native 4K,HDR10,Dolby Vision,"DTS: X, 7.1 DTS HD-MA",8.2,角斗士,,2026-09-11,0,
330044,Girls,1980,1,Native 4K,TBC,2.0 DTS-HD MA,,4.2,女孩儿们,,,0,
9871,Ginger Snaps,2000,0,Upscaled 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.9,变种女狼,,,0,
3767,Gilda,1946,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.5,吉尔达,,,0,
1712,Giant,1956,1,Native 4K,HDR10,2.0 DTS-HD MA,,7.6,巨人传,,,0,
967847,Ghostbusters: Frozen Empire,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,超能敢死队：冰封之城,,2026-03-29,0,
425909,Ghostbusters: Afterlife,2021,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, TrueHD 7.1",7.3,超能敢死队：来世,,,0,
